transaction_id,vendor_id,transaction_date,amount,payment_status,flagged_anomaly
T004501,V0301,2025-11-04,4540.68,Paid,0
T004502,V0364,2025-11-22,6870.67,Paid,0
T004503,V0378,2026-01-29,4338.56,Pending,0
T004504,V0224,2026-02-03,317.85,Paid,0
T004505,V0433,2026-03-07,1247.34,Paid,0
T004506,V0016,2025-09-24,15788.66,Paid,0
T004507,V0011,2026-01-08,548.16,Disputed,0
T004508,V0252,2025-09-13,10051.34,Paid,0
T004509,V0145,2026-01-04,2212.31,Paid,0
T004510,V0026,2025-07-28,2929.28,Paid,0
T004511,V0494,2025-12-19,21228.77,Paid,0
T004512,V0063,2026-02-02,8048.35,Pending,0
T004513,V0248,2026-06-23,3958.42,Paid,0
T004514,V0389,2025-07-03,434.28,Paid,0
T004515,V0214,2025-07-26,2869.12,Pending,0
T004516,V0349,2026-02-26,9018.69,Paid,0
T004517,V0234,2026-04-24,1704.82,Paid,0
T004518,V0481,2026-05-11,8742.87,Paid,0
T004519,V0019,2026-03-25,720064.87,Paid,0
T004520,V0180,2026-05-26,825.61,Paid,0
T004521,V0041,2025-08-16,1926.92,Paid,0
T004522,V0363,2025-10-05,26276.7,Pending,0
T004523,V0222,2025-11-01,4911.99,Paid,0
T004524,V0456,2025-10-28,6543.37,Pending,0
T004525,V0488,2025-08-01,7127.58,Paid,0
T004526,V0481,2026-02-15,5952.92,Paid,0
T004527,V0207,2025-11-04,11140.89,Paid,0
T004528,V0005,2026-04-04,1316.24,Paid,0
T004529,V0381,2026-01-23,3638.02,Paid,0
T004530,V0158,2025-11-17,15163.37,Paid,0
T004531,V0351,2025-09-23,23577.13,Paid,0
T004532,V0305,2026-05-29,3110.77,Paid,0
T004533,V0423,2025-12-01,1394.56,Paid,0
T004534,V0340,2025-08-14,2406.74,Paid,0
T004535,V0361,2025-12-18,205.41,Paid,0
T004536,V0160,2026-05-30,1845.66,Paid,1
T004537,V0407,2026-04-24,3102.78,Paid,0
T004538,V0491,2025-08-31,11362.33,Paid,0
T004539,V0405,2025-09-12,327.47,Pending,0
T004540,V0070,2025-11-13,2840.28,Paid,0
T004541,V0240,2025-10-14,539.2,Paid,0
T004542,V0199,2026-06-10,9324.13,Pending,0
T004543,V0362,2026-03-23,44735.07,Pending,0
T004544,V0404,2025-12-15,2509.14,Pending,0
T004545,V0346,2026-02-15,15081.99,Paid,0
T004546,V0191,2026-02-20,28188.6,Paid,1
T004547,V0436,2025-09-05,77471.64,Paid,0
T004548,V0328,2025-11-07,20699.08,Pending,0
T004549,V0085,2026-02-24,742.04,Paid,0
T004550,V0099,2025-11-05,11790.25,Paid,0
T004551,V0351,2026-03-18,3944.05,Pending,0
T004552,V0071,2025-07-25,2550.88,Paid,0
T004553,V0271,2025-12-24,16259.65,Paid,0
T004554,V0322,2025-08-20,1939.54,Paid,0
T004555,V0279,2025-08-13,13468.33,Pending,0
T004556,V0211,2026-06-28,4633.59,Paid,0
T004557,V0066,2025-10-14,2241.68,Pending,0
T004558,V0381,2026-03-15,6640.53,Paid,0
T004559,V0187,2025-09-15,1748.6,Paid,0
T004560,V0471,2025-11-28,11239.56,Paid,0
T004561,V0171,2025-09-05,3952.51,Paid,0
T004562,V0049,2025-08-26,12381.47,Paid,0
T004563,V0100,2025-07-22,163.73,Paid,0
T004564,V0460,2026-01-03,398.73,Pending,0
T004565,V0072,2025-08-24,2768.28,Paid,0
T004566,V0103,2026-02-20,1149.35,Paid,0
T004567,V0128,2025-08-13,1289.24,Pending,0
T004568,V0090,2025-10-21,2240.77,Paid,0
T004569,V0262,2025-07-11,3908.75,Paid,0
T004570,V0077,2026-01-31,4358.15,Paid,0
T004571,V0323,2026-02-27,9838.88,Paid,0
T004572,V0004,2025-12-29,5568.91,Paid,0
T004573,V0490,2025-08-07,603.95,Paid,0
T004574,V0353,2026-05-02,2056.41,Paid,0
T004575,V0097,2026-04-20,102731.68,Paid,0
T004576,V0443,2026-01-05,2297.59,Paid,0
T004577,V0042,2026-01-30,529.26,Paid,0
T004578,V0097,2025-09-12,93822.09,Paid,0
T004579,V0091,2026-01-18,10399.03,Paid,0
T004580,V0476,2026-06-15,16073.02,Paid,1
T004581,V0439,2026-05-30,20744.41,Paid,0
T004582,V0399,2025-12-08,423.17,Paid,0
T004583,V0187,2025-11-03,1579.38,Paid,0
T004584,V0247,2026-06-27,43427.12,Paid,0
T004585,V0028,2025-07-01,7373.11,Paid,0
T004586,V0135,2025-10-27,3966.8,Paid,0
T004587,V0403,2026-02-21,2725.12,Paid,0
T004588,V0359,2026-05-14,13846.55,Pending,0
T004589,V0420,2026-04-15,9395.92,Paid,0
T004590,V0192,2026-01-10,5588.06,Paid,0
T004591,V0182,2026-05-05,641.81,Paid,0
T004592,V0360,2025-08-04,12768.82,Paid,0
T004593,V0127,2026-05-29,407.21,Paid,0
T004594,V0330,2026-03-12,76277.76,Paid,0
T004595,V0368,2026-05-18,3263.31,Paid,0
T004596,V0477,2026-01-04,3884.53,Disputed,0
T004597,V0443,2026-01-04,6369.0,Paid,0
T004598,V0370,2025-10-01,3693.67,Paid,0
T004599,V0390,2025-09-03,29229.26,Paid,0
T004600,V0288,2026-02-08,6143.51,Paid,0
T004601,V0311,2025-10-20,4212.47,Paid,0
T004602,V0433,2026-04-18,7245.25,Disputed,0
T004603,V0256,2026-06-18,21696.21,Paid,1
T004604,V0342,2026-06-18,5470.93,Paid,0
T004605,V0026,2025-08-12,1340.78,Paid,0
T004606,V0067,2025-08-20,1178.77,Paid,0
T004607,V0308,2026-01-21,4781.32,Paid,0
T004608,V0200,2026-06-21,48023.44,Paid,0
T004609,V0077,2025-07-18,732.21,Disputed,0
T004610,V0189,2026-01-21,33793.38,Paid,0
T004611,V0313,2025-09-27,3379.89,Paid,0
T004612,V0383,2025-11-13,3352.84,Paid,0
T004613,V0067,2025-08-26,4687.21,Pending,0
T004614,V0145,2026-03-12,4212.47,Paid,0
T004615,V0319,2026-06-06,9333.56,Paid,0
T004616,V0121,2026-01-06,2575.27,Paid,0
T004617,V0180,2025-09-12,6540.12,Paid,0
T004618,V0328,2026-04-21,1137.21,Paid,0
T004619,V0292,2026-01-31,1973.11,Paid,0
T004620,V0126,2026-04-10,4599.65,Paid,0
T004621,V0068,2026-03-20,65445.76,Paid,0
T004622,V0169,2025-12-16,406.85,Paid,0
T004623,V0142,2026-04-07,21324.23,Paid,0
T004624,V0286,2025-09-18,994.98,Paid,0
T004625,V0189,2025-08-31,3758.8,Paid,0
T004626,V0297,2025-10-21,292.5,Paid,0
T004627,V0478,2025-07-04,25055.97,Paid,0
T004628,V0433,2026-02-09,1400.49,Paid,0
T004629,V0495,2026-03-03,12289.28,Paid,0
T004630,V0041,2026-02-19,2930.34,Paid,0
T004631,V0155,2026-05-24,2521.1,Paid,0
T004632,V0036,2026-06-18,2622.19,Paid,0
T004633,V0496,2026-02-20,569.17,Paid,0
T004634,V0097,2026-01-10,22298.13,Paid,0
T004635,V0214,2025-10-03,16887.21,Paid,0
T004636,V0275,2026-01-09,5607.93,Paid,0
T004637,V0117,2026-04-22,7886.16,Paid,0
T004638,V0368,2025-08-03,4331.68,Paid,0
T004639,V0179,2025-11-19,12902.85,Paid,0
T004640,V0436,2026-03-25,21034.52,Paid,0
T004641,V0313,2026-05-14,7573.78,Paid,0
T004642,V0322,2026-04-26,1622.51,Paid,0
T004643,V0158,2026-03-14,4160.19,Pending,0
T004644,V0429,2026-01-26,10198.18,Pending,0
T004645,V0466,2025-12-12,1517.28,Paid,0
T004646,V0319,2026-06-28,8512.84,Paid,0
T004647,V0251,2025-08-11,10925.41,Paid,0
T004648,V0197,2025-07-31,782.79,Paid,0
T004649,V0026,2025-11-04,42527.76,Paid,0
T004650,V0296,2025-12-30,1539.01,Paid,0
T004651,V0391,2025-08-12,1609.32,Paid,0
T004652,V0035,2026-01-12,7120.49,Paid,0
T004653,V0425,2025-08-12,22283.14,Paid,0
T004654,V0112,2026-06-10,1485.02,Paid,0
T004655,V0266,2025-12-21,22167.91,Paid,0
T004656,V0164,2026-04-08,362.4,Paid,0
T004657,V0243,2026-04-06,1028.51,Paid,0
T004658,V0044,2026-04-25,56473.47,Paid,0
T004659,V0293,2026-04-24,18980.14,Paid,0
T004660,V0004,2025-08-12,1212.82,Paid,0
T004661,V0462,2026-04-21,7818.08,Paid,0
T004662,V0165,2025-09-16,298.06,Paid,0
T004663,V0022,2025-09-15,16009.11,Disputed,0
T004664,V0263,2026-03-23,3256.49,Paid,0
T004665,V0278,2025-09-13,1147.35,Paid,0
T004666,V0198,2026-02-19,19549.04,Paid,0
T004667,V0214,2025-12-06,1901.33,Pending,0
T004668,V0051,2025-10-05,1057.66,Paid,0
T004669,V0207,2026-03-30,2260.56,Paid,0
T004670,V0007,2025-09-02,222.44,Paid,0
T004671,V0090,2026-01-17,4623.17,Paid,0
T004672,V0006,2025-09-09,838.09,Paid,0
T004673,V0230,2026-02-27,3290.17,Pending,0
T004674,V0102,2026-05-29,23194.03,Paid,0
T004675,V0461,2026-02-03,4846.77,Paid,0
T004676,V0174,2025-09-29,1189.66,Paid,0
T004677,V0406,2026-01-05,41003.2,Pending,0
T004678,V0495,2025-09-12,1871.11,Paid,0
T004679,V0094,2026-02-06,196.57,Paid,0
T004680,V0273,2026-04-29,13492.29,Paid,0
T004681,V0386,2026-06-28,16688.94,Paid,0
T004682,V0285,2026-06-01,588.14,Paid,0
T004683,V0098,2026-01-11,19215.16,Paid,0
T004684,V0265,2025-07-10,191.34,Paid,0
T004685,V0334,2025-10-26,79.08,Paid,0
T004686,V0267,2026-05-10,8796.61,Paid,0
T004687,V0219,2026-06-14,6199.45,Paid,0
T004688,V0128,2025-12-06,29026.52,Paid,0
T004689,V0438,2026-05-31,7838.07,Paid,0
T004690,V0205,2025-10-09,17089.64,Paid,0
T004691,V0213,2025-09-02,11459.19,Paid,0
T004692,V0467,2026-04-22,2050.86,Paid,0
T004693,V0379,2025-12-30,2581.97,Paid,0
T004694,V0173,2025-08-20,3151.25,Paid,0
T004695,V0107,2026-06-02,8178.34,Pending,0
T004696,V0051,2025-07-13,7803.3,Paid,0
T004697,V0441,2026-02-04,341.32,Paid,0
T004698,V0437,2025-12-18,10415.73,Paid,0
T004699,V0472,2025-09-10,1529.15,Paid,0
T004700,V0432,2026-03-14,17861.88,Paid,0
T004701,V0364,2025-10-09,575.32,Paid,0
T004702,V0042,2026-02-10,5809.92,Paid,0
T004703,V0181,2025-12-04,24958.67,Paid,0
T004704,V0072,2025-08-30,2295.58,Paid,0
T004705,V0037,2025-08-13,260.32,Disputed,0
T004706,V0054,2025-07-08,1687.05,Paid,0
T004707,V0172,2026-04-23,317048.35,Pending,1
T004708,V0049,2026-03-17,12785.75,Paid,0
T004709,V0191,2025-08-16,824.69,Paid,0
T004710,V0013,2026-04-04,23273.46,Paid,0
T004711,V0241,2026-03-29,2618.59,Paid,0
T004712,V0145,2026-04-16,8027.44,Paid,0
T004713,V0341,2025-09-03,23005.57,Paid,0
T004714,V0131,2025-10-17,10688.26,Paid,0
T004715,V0185,2025-08-02,2171.11,Paid,0
T004716,V0057,2025-10-10,1251.53,Paid,0
T004717,V0293,2025-12-02,209.54,Disputed,0
T004718,V0351,2026-06-13,1535.06,Paid,0
T004719,V0441,2026-06-19,3826.63,Paid,0
T004720,V0040,2026-06-28,6195.85,Paid,0
T004721,V0299,2026-04-09,4831.3,Paid,0
T004722,V0217,2026-02-28,15061.97,Paid,0
T004723,V0066,2025-10-17,6497.51,Paid,0
T004724,V0234,2026-05-25,7250.29,Paid,0
T004725,V0020,2025-11-17,2193.46,Paid,0
T004726,V0210,2026-03-18,11040.08,Paid,0
T004727,V0371,2025-10-22,1568.4,Paid,0
T004728,V0493,2026-04-22,27135.86,Paid,0
T004729,V0321,2026-05-20,14584.66,Paid,0
T004730,V0170,2026-05-13,887.75,Paid,0
T004731,V0167,2025-10-30,19697.36,Pending,0
T004732,V0424,2025-12-03,13926.04,Paid,0
T004733,V0346,2026-04-14,3116.27,Paid,0
T004734,V0434,2026-01-31,2584.34,Paid,0
T004735,V0352,2025-12-24,1873.96,Paid,0
T004736,V0345,2025-12-10,22614.14,Paid,0
T004737,V0304,2026-06-11,3321.12,Pending,0
T004738,V0276,2026-04-26,33493.11,Paid,0
T004739,V0391,2025-07-16,14183.84,Paid,0
T004740,V0474,2025-11-18,737.78,Paid,0
T004741,V0089,2025-11-28,2320.43,Paid,0
T004742,V0355,2025-07-07,18185.28,Paid,0
T004743,V0356,2025-12-06,6069.75,Paid,0
T004744,V0487,2025-11-16,1109.73,Paid,0
T004745,V0485,2026-03-11,1178.55,Paid,0
T004746,V0059,2025-07-08,49695.72,Paid,0
T004747,V0125,2025-09-18,759.7,Paid,0
T004748,V0115,2025-07-14,4442.29,Paid,0
T004749,V0396,2026-03-28,7420.7,Pending,0
T004750,V0308,2026-06-12,1280.99,Paid,0
T004751,V0492,2025-10-24,5094.28,Paid,0
T004752,V0450,2026-03-13,56424.99,Paid,0
T004753,V0083,2025-11-22,4402.48,Paid,0
T004754,V0479,2026-06-13,2171.7,Disputed,0
T004755,V0126,2025-09-07,188.26,Paid,0
T004756,V0418,2026-01-06,1383.7,Paid,0
T004757,V0030,2025-07-11,2195.81,Paid,0
T004758,V0374,2025-09-17,2789.44,Paid,0
T004759,V0498,2026-06-17,2550.02,Pending,0
T004760,V0344,2025-09-17,2291.51,Paid,0
T004761,V0035,2025-08-27,265948.21,Paid,1
T004762,V0251,2025-08-21,1785.16,Paid,0
T004763,V0017,2025-12-31,14508.46,Paid,0
T004764,V0084,2026-05-27,404.55,Paid,0
T004765,V0343,2025-09-07,2280.3,Paid,0
T004766,V0494,2026-06-15,727.74,Paid,0
T004767,V0139,2025-09-10,2440.72,Pending,0
T004768,V0169,2025-12-08,258.61,Paid,0
T004769,V0498,2025-09-16,3747.59,Paid,0
T004770,V0274,2025-08-23,1181.28,Paid,0
T004771,V0496,2025-07-16,1916.45,Paid,0
T004772,V0304,2025-10-25,24322.74,Pending,0
T004773,V0378,2026-05-17,1591.5,Paid,0
T004774,V0015,2026-03-10,152.48,Paid,0
T004775,V0300,2026-06-16,59044.35,Paid,0
T004776,V0133,2025-11-27,22968.28,Paid,0
T004777,V0253,2026-03-07,4632.89,Paid,0
T004778,V0136,2026-04-26,2035.18,Paid,0
T004779,V0223,2025-07-04,2745.18,Paid,0
T004780,V0153,2026-04-05,93.0,Paid,0
T004781,V0187,2025-10-14,4823.79,Paid,0
T004782,V0288,2025-12-27,8896.41,Paid,0
T004783,V0012,2025-11-07,843.65,Paid,0
T004784,V0223,2025-07-22,871.96,Disputed,0
T004785,V0438,2025-10-21,472.34,Paid,0
T004786,V0289,2025-09-11,3692.44,Pending,0
T004787,V0054,2026-06-26,4585.3,Paid,0
T004788,V0112,2025-09-05,2042.87,Paid,0
T004789,V0355,2026-04-25,1102.77,Pending,0
T004790,V0133,2025-11-13,34443.3,Paid,0
T004791,V0474,2025-11-01,2172.45,Pending,0
T004792,V0292,2026-01-28,11128.68,Paid,0
T004793,V0384,2025-12-28,10780.16,Paid,0
T004794,V0060,2025-09-26,4217.9,Paid,0
T004795,V0148,2026-06-13,24436.26,Paid,0
T004796,V0271,2025-10-25,1751.49,Pending,0
T004797,V0083,2025-10-17,6651.51,Pending,0
T004798,V0244,2026-01-14,977.5,Paid,0
T004799,V0393,2026-06-06,2810.94,Paid,0
T004800,V0340,2026-01-03,1555.72,Paid,0
T004801,V0490,2025-08-31,27394.15,Paid,0
T004802,V0412,2025-09-05,5961.14,Paid,0
T004803,V0150,2026-06-12,10879.85,Pending,0
T004804,V0270,2025-09-07,655.94,Paid,0
T004805,V0140,2025-10-01,2011.85,Paid,0
T004806,V0386,2025-10-25,3340.13,Paid,0
T004807,V0494,2025-10-18,15146.99,Paid,0
T004808,V0491,2025-12-23,2785.45,Paid,0
T004809,V0100,2026-05-17,10608.78,Paid,0
T004810,V0196,2025-12-22,1270.87,Paid,0
T004811,V0128,2025-08-26,133231.64,Paid,1
T004812,V0285,2026-02-17,668.61,Paid,0
T004813,V0244,2026-05-14,1979.71,Paid,0
T004814,V0117,2025-08-22,2722.79,Paid,0
T004815,V0458,2025-09-19,11056.6,Paid,0
T004816,V0328,2026-06-21,5474.98,Paid,0
T004817,V0089,2025-07-14,7278.29,Paid,0
T004818,V0386,2025-08-31,6963.38,Paid,0
T004819,V0126,2026-05-01,10313.75,Paid,0
T004820,V0417,2025-12-14,34678.61,Paid,0
T004821,V0236,2025-12-31,3478.84,Paid,0
T004822,V0420,2026-04-08,5248.12,Paid,0
T004823,V0310,2025-11-21,206681.3,Paid,1
T004824,V0063,2025-10-21,5271.47,Paid,0
T004825,V0359,2026-03-05,1301.93,Disputed,0
T004826,V0301,2025-12-20,6000.39,Paid,0
T004827,V0425,2026-02-09,1745.82,Paid,0
T004828,V0202,2025-09-03,3775.97,Paid,0
T004829,V0467,2025-09-01,952.26,Paid,0
T004830,V0471,2025-10-23,8087.34,Pending,0
T004831,V0350,2026-06-17,1870.77,Pending,0
T004832,V0134,2026-06-04,1726.93,Pending,0
T004833,V0463,2025-11-23,26523.15,Paid,0
T004834,V0458,2026-06-12,15783.31,Paid,0
T004835,V0427,2026-06-21,5668.94,Disputed,0
T004836,V0045,2025-07-27,1298.65,Paid,0
T004837,V0220,2025-11-25,43354.3,Paid,0
T004838,V0231,2026-04-01,7265.35,Paid,0
T004839,V0496,2025-09-19,2502.31,Paid,0
T004840,V0137,2025-12-29,14034.79,Pending,0
T004841,V0133,2025-11-03,170228.56,Paid,1
T004842,V0248,2026-05-17,6978.17,Paid,0
T004843,V0229,2026-01-07,2679.76,Pending,0
T004844,V0463,2026-04-27,10428.09,Pending,0
T004845,V0095,2025-08-06,8687.55,Paid,1
T004846,V0260,2026-04-20,2041.63,Paid,0
T004847,V0157,2025-09-30,12451.77,Paid,1
T004848,V0438,2025-06-30,19020.51,Paid,0
T004849,V0209,2026-05-30,11388.91,Paid,0
T004850,V0466,2025-11-14,915.35,Paid,0
T004851,V0302,2026-03-20,1005.99,Paid,0
T004852,V0348,2026-05-04,12658.67,Paid,0
T004853,V0411,2025-07-22,4097.79,Paid,0
T004854,V0426,2025-11-19,12290.84,Disputed,0
T004855,V0402,2025-11-19,9031.74,Paid,0
T004856,V0159,2025-11-22,940.7,Paid,0
T004857,V0423,2026-01-11,4347.18,Paid,0
T004858,V0245,2026-06-27,18863.34,Disputed,1
T004859,V0427,2026-03-13,4138.23,Paid,0
T004860,V0371,2026-03-12,2600.55,Paid,0
T004861,V0120,2026-05-17,15231.48,Paid,0
T004862,V0363,2025-11-09,8431.08,Paid,0
T004863,V0366,2025-10-20,7642.51,Pending,0
T004864,V0419,2025-09-19,2705.63,Paid,1
T004865,V0109,2025-09-08,349.84,Pending,0
T004866,V0248,2025-08-05,732.44,Paid,0
T004867,V0238,2026-05-28,10629.48,Paid,0
T004868,V0302,2025-10-26,27050.3,Paid,0
T004869,V0159,2026-01-05,3867.03,Paid,0
T004870,V0485,2026-02-15,13456.67,Paid,0
T004871,V0222,2026-01-13,3575.4,Paid,0
T004872,V0181,2025-09-02,1060.16,Paid,0
T004873,V0095,2025-08-05,4802.94,Paid,0
T004874,V0254,2026-03-27,673.03,Paid,0
T004875,V0185,2025-11-30,31117.68,Paid,1
T004876,V0186,2026-06-19,3850.08,Paid,0
T004877,V0352,2025-11-18,810.64,Paid,0
T004878,V0441,2026-02-06,2648.81,Paid,0
T004879,V0291,2025-10-30,21378.56,Paid,0
T004880,V0129,2026-03-13,5520.31,Paid,0
T004881,V0357,2025-11-25,2194.48,Paid,0
T004882,V0099,2026-01-26,297073.76,Paid,0
T004883,V0268,2025-10-16,1156.06,Paid,0
T004884,V0124,2025-12-15,2693.35,Paid,0
T004885,V0499,2025-11-03,7890.89,Paid,0
T004886,V0295,2025-12-28,35595.39,Paid,0
T004887,V0238,2026-05-30,5403.09,Paid,0
T004888,V0024,2026-06-19,467.66,Paid,0
T004889,V0421,2026-02-06,22115.1,Paid,0
T004890,V0087,2026-04-29,12756.96,Paid,0
T004891,V0186,2025-08-28,4507.98,Paid,0
T004892,V0373,2026-05-06,6451.87,Paid,0
T004893,V0439,2026-06-11,4348.79,Paid,0
T004894,V0411,2026-01-03,10600.85,Pending,0
T004895,V0375,2026-01-11,1580.16,Paid,0
T004896,V0353,2025-10-01,2532.53,Paid,0
T004897,V0109,2026-06-12,2346.17,Paid,0
T004898,V0197,2025-09-03,1336.54,Paid,0
T004899,V0121,2025-07-27,8113.49,Paid,0
T004900,V0270,2025-11-22,1168.45,Paid,0
T004901,V0145,2026-03-27,686.1,Paid,0
T004902,V0189,2025-07-07,57215.62,Pending,0
T004903,V0483,2025-10-02,6352.09,Pending,0
T004904,V0312,2026-02-23,8438.93,Paid,0
T004905,V0121,2026-06-11,1305.0,Paid,0
T004906,V0446,2026-03-07,4145.84,Paid,0
T004907,V0132,2026-02-10,3177.13,Paid,0
T004908,V0116,2025-12-19,1855.42,Paid,0
T004909,V0050,2025-09-30,25721.35,Pending,0
T004910,V0127,2026-04-23,250.1,Paid,0
T004911,V0137,2025-09-29,4471.72,Paid,0
T004912,V0031,2026-05-24,13644.09,Paid,0
T004913,V0081,2026-02-26,14770.42,Paid,0
T004914,V0170,2026-03-15,1675.2,Paid,0
T004915,V0361,2026-04-15,8175.52,Paid,0
T004916,V0125,2026-04-16,10318.05,Pending,0
T004917,V0486,2025-11-24,10852.88,Paid,0
T004918,V0345,2025-10-03,26429.32,Paid,0
T004919,V0307,2025-08-14,13231.03,Paid,0
T004920,V0137,2025-11-25,165.23,Paid,0
T004921,V0407,2026-01-30,6526.73,Paid,0
T004922,V0473,2026-06-27,7128.36,Paid,0
T004923,V0368,2026-03-13,2335.89,Paid,0
T004924,V0260,2026-02-13,21779.32,Paid,0
T004925,V0469,2025-10-19,244.38,Paid,0
T004926,V0302,2025-07-22,86630.22,Disputed,0
T004927,V0176,2026-03-20,12873.55,Pending,0
T004928,V0453,2025-12-16,2155.49,Paid,0
T004929,V0284,2026-06-01,8099.16,Paid,1
T004930,V0327,2025-10-18,477.67,Paid,0
T004931,V0404,2026-06-08,1061.1,Paid,0
T004932,V0034,2025-12-18,2145.68,Paid,0
T004933,V0161,2026-03-10,143667.41,Paid,0
T004934,V0374,2026-03-12,2278.98,Paid,0
T004935,V0185,2026-04-22,9276.69,Paid,1
T004936,V0394,2025-10-25,12003.4,Paid,0
T004937,V0432,2026-01-18,15906.59,Paid,0
T004938,V0289,2025-09-19,1031.96,Paid,0
T004939,V0301,2026-05-20,1585.49,Paid,0
T004940,V0249,2026-01-19,3689.63,Pending,0
T004941,V0158,2025-10-17,4236.29,Paid,0
T004942,V0092,2026-04-28,5784.35,Paid,0
T004943,V0327,2025-09-14,2042.01,Paid,0
T004944,V0045,2026-06-09,24150.34,Paid,0
T004945,V0413,2026-02-06,17641.85,Paid,0
T004946,V0028,2026-04-05,1529.34,Paid,0
T004947,V0385,2026-03-12,13650.49,Paid,1
T004948,V0080,2025-12-06,2144.03,Paid,0
T004949,V0353,2026-04-13,54103.2,Paid,0
T004950,V0266,2026-01-25,5487.1,Pending,0
T004951,V0009,2026-03-28,1830.39,Paid,0
T004952,V0085,2026-04-18,4589.2,Paid,0
T004953,V0075,2025-10-15,136535.81,Paid,0
T004954,V0082,2026-03-06,6663.33,Paid,0
T004955,V0139,2026-02-24,8767.22,Pending,0
T004956,V0221,2026-01-29,3799.43,Disputed,0
T004957,V0307,2026-01-13,2697.81,Paid,0
T004958,V0198,2026-03-23,41133.64,Pending,0
T004959,V0185,2025-08-11,5347.9,Paid,0
T004960,V0045,2025-10-25,8539.79,Disputed,0
T004961,V0117,2026-06-21,85150.45,Paid,0
T004962,V0063,2026-01-18,6218.71,Paid,0
T004963,V0412,2025-09-07,25921.31,Disputed,0
T004964,V0309,2025-11-03,11053.5,Paid,0
T004965,V0345,2025-09-18,1346.19,Paid,0
T004966,V0016,2025-07-03,7347.86,Paid,0
T004967,V0038,2025-10-07,140.4,Paid,0
T004968,V0348,2025-08-03,5648.3,Paid,0
T004969,V0063,2026-04-07,7309.94,Paid,0
T004970,V0094,2026-05-14,3386.01,Paid,0
T004971,V0340,2026-02-18,4676.89,Paid,0
T004972,V0008,2025-07-03,23023.59,Paid,0
T004973,V0385,2025-08-09,27926.09,Disputed,0
T004974,V0109,2025-09-27,5408.36,Pending,0
T004975,V0466,2026-03-03,991.92,Paid,0
T004976,V0059,2026-02-23,69498.59,Paid,1
T004977,V0096,2025-07-16,11642.84,Paid,0
T004978,V0441,2026-04-05,18099.66,Paid,0
T004979,V0059,2025-09-29,13011.51,Paid,0
T004980,V0013,2026-01-07,1933.98,Paid,0
T004981,V0350,2025-12-26,1249.63,Paid,0
T004982,V0445,2025-07-21,938.76,Paid,0
T004983,V0085,2026-03-27,1337.63,Paid,0
T004984,V0388,2025-08-11,3036.93,Paid,0
T004985,V0473,2026-02-24,76324.16,Paid,0
T004986,V0307,2025-07-03,2097.89,Paid,0
T004987,V0132,2025-09-24,13965.88,Paid,1
T004988,V0154,2025-08-11,3994.24,Paid,0
T004989,V0439,2025-07-11,994.34,Paid,0
T004990,V0312,2026-03-24,2784.59,Paid,0
T004991,V0166,2025-12-10,1888.63,Paid,0
T004992,V0032,2025-10-27,19234.75,Paid,0
T004993,V0026,2025-07-03,8254.14,Paid,0
T004994,V0202,2025-11-16,47531.05,Paid,0
T004995,V0165,2025-12-14,4880.33,Paid,0
T004996,V0227,2025-11-01,30915.22,Paid,0
T004997,V0056,2025-08-15,9363.32,Paid,0
T004998,V0459,2025-10-08,29841.26,Paid,0
T004999,V0021,2026-01-02,971.64,Paid,0
T005000,V0346,2026-02-25,35329.0,Paid,0
T005001,V0040,2025-08-14,3702.67,Paid,0
T005002,V0416,2026-02-10,30606.72,Disputed,0
T005003,V0323,2026-06-01,12328.8,Paid,0
T005004,V0310,2025-07-12,2547.87,Pending,0
T005005,V0278,2026-06-01,5544.8,Paid,0
T005006,V0386,2025-11-17,15671.65,Paid,0
T005007,V0206,2026-02-22,1099.58,Paid,0
T005008,V0138,2026-04-15,3829.33,Paid,0
T005009,V0405,2025-08-17,4131.27,Pending,0
T005010,V0446,2026-02-23,77592.02,Paid,0
T005011,V0180,2025-10-25,1911.91,Paid,0
T005012,V0070,2025-12-12,12321.81,Paid,0
T005013,V0289,2026-04-10,4533.47,Paid,0
T005014,V0235,2025-09-25,50023.65,Paid,0
T005015,V0174,2026-06-23,20346.88,Paid,1
T005016,V0458,2026-05-09,1417.19,Paid,0
T005017,V0311,2026-03-27,2327.52,Paid,0
T005018,V0347,2026-02-17,1255.83,Paid,0
T005019,V0408,2026-06-11,1381.26,Paid,0
T005020,V0284,2026-01-29,9435.56,Paid,0
T005021,V0128,2025-12-17,6856.05,Paid,0
T005022,V0126,2025-11-15,10510.06,Paid,0
T005023,V0192,2026-01-19,9062.95,Paid,0
T005024,V0498,2026-01-28,2131.66,Paid,0
T005025,V0094,2025-10-19,1267.57,Paid,0
T005026,V0186,2025-08-29,150.67,Disputed,0
T005027,V0171,2026-03-01,7390.58,Paid,0
T005028,V0273,2025-11-30,629.95,Paid,0
T005029,V0057,2026-01-03,324.53,Pending,0
T005030,V0140,2026-03-08,7418.87,Paid,0
T005031,V0092,2026-04-26,7810.89,Paid,0
T005032,V0373,2025-10-12,1451.74,Paid,0
T005033,V0254,2026-01-07,21548.07,Paid,0
T005034,V0002,2025-07-31,3149.91,Disputed,0
T005035,V0334,2025-08-07,12266.15,Pending,0
T005036,V0091,2026-06-16,5927.2,Disputed,0
T005037,V0014,2026-03-14,1327.49,Pending,0
T005038,V0123,2026-03-01,6397.69,Pending,0
